"Name","val_acc","test_acc","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","seed","wd_B","wd_F","yaml","val_loss","best_epoch","test_loss"
"CIFAR100_classification_CCL","0.2006","0.1819","finished","-","","","2024-05-05T01:58:14.000Z","843","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5600816200256347","97","3.62108730392456"
"CIFAR100_classification_CCL","0.1878","0.1849","finished","-","","","2024-05-05T03:17:22.000Z","964","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.602008866882324","98","3.6073968055725096"
"CIFAR100_classification_CCL","0.1888","0.1766","finished","-","","","2024-05-05T01:02:09.000Z","1116","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.596156745529175","99","3.635831855773926"
"MNIST_classification_CCL","0.9803333333333332","0.9793","finished","-","","","2024-05-05T02:34:03.000Z","1125","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.0745370839436849","87","0.07197027983665466"
"FashionMNIST_classification_CCL","0.868","0.8709","finished","-","","","2024-05-04T23:55:50.000Z","1079","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.36733162522315976","83","0.3758667048454285"
"CIFAR10_classification_CCL","0.507","0.5193","finished","-","","","2024-05-05T04:01:03.000Z","1155","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.449990631866455","97","1.393055044555664"
"CIFAR10_classification_CCL","0.5118","0.5136","finished","-","","","2024-05-05T03:24:41.000Z","1077","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4365827402114868","84","1.3894793252944946"
"FashionMNIST_classification_CCL","0.8903333333333333","0.8821","finished","-","","","2024-05-05T04:44:02.000Z","950","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31337849859396616","91","0.343308748960495"
"CIFAR100_classification_CCL","0.0382","0.158","finished","-","","","2024-05-05T03:33:34.000Z","966","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.520513929748535","6","3.777649111938477"
"CIFAR100_classification_CCL","0.2034","0.2049","finished","-","","","2024-05-06T01:19:30.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","1.5","1.5","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.517517164230347","98","3.51767928314209"
"FashionMNIST_classification_CCL","0.8845","0.8706","finished","-","","","2024-05-06T02:46:19.000Z","1523","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","5","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3353645585378011","90","0.37226952452659606"
"MNIST_classification_CCL","","","finished","-","","","2024-05-05T18:08:49.000Z","9","","0","elu","elu","simple_linear","256","zero","1","2","MNIST","100","0.001","0","2","1","1","0.5","1","1","CCL","0","0","train","1","SGD","2023","0","0","./yaml/linear_mnist_ccl.yaml","","",""
"CIFAR10_classification_CCL","0.257","0.3741","finished","-","","","2024-05-04T23:51:15.000Z","860","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar10_ccl.yaml","2.3899322036743165","18","1.822028056907654"
"CIFAR10_classification_CCL","0.5106","0.5312","finished","-","","","2024-05-05T03:19:38.000Z","1253","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar10_ccl.yaml","1.5955531469345092","73","1.3905000709533692"
"CIFAR10_classification_CCL","0.5086","0.5143","finished","-","","","2024-05-05T03:40:40.000Z","1349","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.435760248184204","84","1.3879419750213624"
"CIFAR100_classification_CCL","0.2006","0.1819","finished","-","","","2024-05-05T01:29:24.000Z","858","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5600816200256347","97","3.62108730392456"
"CIFAR100_classification_CCL","0.2024","0.1887","finished","-","","","2024-05-05T06:20:08.000Z","1252","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5139749195098875","97","3.5822862312316897"
"CIFAR10_classification_CCL","0.5104","0.5114","finished","-","","","2024-05-05T00:05:44.000Z","871","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.415965717315674","95","1.3939791915893556"
"CIFAR100_classification_CCL","0.205","0.2022","finished","-","","","2024-05-05T02:57:33.000Z","1202","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1.5","1.5","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5091043933868407","96","3.5224480575561525"
"CIFAR100_classification_CCL","0.1872","0.1851","finished","-","","","2024-05-06T00:41:49.000Z","1159","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","0.5","1.5","1.5","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.6020406562805176","98","3.6072847640991217"
"CIFAR100_classification_CCL","0.0384","0.1575","finished","-","","","2024-05-05T01:12:08.000Z","850","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.593144595336914","4","3.79582735748291"
"MNIST_classification_CCL","0.9671666666666666","0.9744","finished","-","","","2024-05-04T23:37:25.000Z","1190","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1062463987270991","85","0.08755046291351318"
"CIFAR100_classification_CCL","0.1906","0.1895","finished","-","","","2024-05-06T02:02:42.000Z","1246","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5406172523498536","98","3.571607035064697"
"FashionMNIST_classification_CCL","0.8803333333333333","0.8828","finished","-","","","2024-05-05T00:36:15.000Z","1135","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.35353058052062986","83","0.3432467908859253"
"CIFAR10_classification_CCL","0.2926","0.3509","finished","-","","","2024-05-05T00:01:02.000Z","1106","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar10_ccl.yaml","2.000542139434814","55","1.845674626350403"
"CIFAR100_classification_CCL","0.2006","0.1878","finished","-","","","2024-05-05T00:36:09.000Z","958","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5549969524383545","98","3.602587558746338"
"CIFAR100_classification_CCL","0.1886","0.187","finished","-","","","2024-05-06T01:20:37.000Z","1151","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.611379988098145","98","3.6135352165222168"
"MNIST_classification_CCL","0.9688333333333332","0.9744","finished","-","","","2024-05-04T23:36:43.000Z","1138","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10321840916574002","95","0.08601389768719674"
"MNIST_classification_CCL","0.9781666666666666","0.9821","finished","-","","","2024-05-05T00:13:58.000Z","1127","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07780570681889852","85","0.06346274915933608"
"FashionMNIST_classification_CCL","0.8951666666666667","0.8881","finished","-","","","2024-05-06T04:03:41.000Z","1565","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","5","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3164514603614807","79","0.3293746517181396"
"FashionMNIST_classification_CCL","0.8931666666666667","0.8865","finished","-","","","2024-05-06T03:06:45.000Z","1471","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","4","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3061091773509979","81","0.3263022837638855"
"CIFAR100_classification_CCL","0.1924","0.1897","finished","-","","","2024-05-06T00:42:22.000Z","1173","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5734770748138427","98","3.576900180053711"
"FashionMNIST_classification_CCL","0.8836666666666667","0.8706","finished","-","","","2024-05-05T02:00:40.000Z","956","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3378347578843435","99","0.3714457806587219"
"CIFAR100_classification_CCL","0.062","0.1569","finished","-","","","2024-05-05T00:17:20.000Z","882","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.38297847290039","9","3.761242881774902"
"FashionMNIST_classification_CCL","0.8771666666666667","0.871","finished","-","","","2024-05-05T06:01:19.000Z","1043","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3532684582471848","92","0.37805242471694944"
"MNIST_classification_CCL","0.9771666666666666","0.9798","finished","-","","","2024-05-05T04:27:20.000Z","992","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.08542310657103856","99","0.06877706003785133"
"FashionMNIST_classification_CCL","0.8793333333333333","0.8675","finished","-","","","2024-05-05T03:50:30.000Z","1137","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.35247511307398477","76","0.3816663249492645"
"CIFAR10_classification_CCL","0.3678","0.3745","finished","-","","","2024-05-04T23:23:01.000Z","1142","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar10_ccl.yaml","1.7901531955718994","99","1.785802739906311"
"FashionMNIST_classification_CCL","0.8796666666666667","0.8702","finished","-","","","2024-05-05T02:24:53.000Z","1066","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3448376713593801","76","0.3768659692287445"
"CIFAR100_classification_CCL","0.0744","0.1563","finished","-","","","2024-05-05T04:38:26.000Z","1217","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.208474658966065","10","3.794208303833008"
"FashionMNIST_classification_CCL","0.8736666666666667","0.8728","finished","-","","","2024-05-04T23:52:11.000Z","1027","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.35881207100550333","96","0.3707393260002136"
"CIFAR100_classification_CCL","0.0554","0.1604","finished","-","","","2024-05-05T08:01:14.000Z","1210","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","2","2","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.277945684051514","5","3.77337142944336"
"CIFAR100_classification_CCL","0.0534","0.1556","finished","-","","","2024-05-05T05:59:42.000Z","1218","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","2","2","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.27811314239502","5","3.776956630706787"
"CIFAR100_classification_CCL","0.1918","0.182","finished","-","","","2024-05-05T00:31:21.000Z","868","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.578929925918579","99","3.618357509613037"
"CIFAR100_classification_CCL","0.1918","0.182","finished","-","","","2024-05-05T01:00:28.000Z","859","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.578929925918579","99","3.618357509613037"
"CIFAR10_classification_CCL","0.4978","0.4988","finished","-","","","2024-05-05T02:52:24.000Z","1095","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar10_ccl.yaml","1.452435775566101","98","1.4344493825912477"
"CIFAR100_classification_CCL","0.1982","0.1899","finished","-","","","2024-05-05T02:17:05.000Z","1199","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar100_ccl.yaml","3.551493325805664","99","3.568980114746094"
"CIFAR10_classification_CCL","0.5066","0.5093","finished","-","","","2024-05-05T00:19:40.000Z","1143","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.417879712677002","95","1.3963091493606568"
"FashionMNIST_classification_CCL","0.8681666666666666","0.8705","finished","-","","","2024-05-04T23:57:31.000Z","1133","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3752408855756123","83","0.37873753733634946"
"CIFAR100_classification_CCL","0.2186","0.2067","finished","-","","","2024-05-05T05:39:10.000Z","1224","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","2","2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.4451486389160157","98","3.4912328941345216"
"MNIST_classification_CCL","0.9701666666666666","0.9741","finished","-","","","2024-05-06T02:48:06.000Z","1518","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","4","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10316204772392908","91","0.08666510759592057"
"FashionMNIST_classification_CCL","0.8786666666666667","0.8709","finished","-","","","2024-05-05T04:43:54.000Z","1066","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3521703416109085","91","0.37640242404937746"
"MNIST_classification_CCL","0.9698333333333332","0.9732","finished","-","","","2024-05-05T03:54:55.000Z","988","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1084877656698227","99","0.08879376604557038"
"CIFAR100_classification_CCL","0.2072","0.2063","finished","-","","","2024-05-06T02:58:16.000Z","2182","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","2","2","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.467664476394653","98","3.489768842315674"
"CIFAR10_classification_CCL","0.2896","0.358","finished","-","","","2024-05-05T03:47:48.000Z","1573","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","2.2413925365448","76","1.8289674913406373"
"FashionMNIST_classification_CCL","0.8776666666666667","0.8713","finished","-","","","2024-05-06T02:42:13.000Z","1463","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","4","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.34493668937683103","96","0.3702245562076569"
"CIFAR100_classification_CCL","0.0466","0.1595","finished","-","","","2024-05-06T02:19:31.000Z","1178","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","0.5","1.5","1.5","CCL","0","0","train","3","SGD","5","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.520882618713379","5","3.772627996826172"
"MNIST_classification_CCL","0.9701666666666666","0.9734","finished","-","","","2024-05-05T01:57:18.000Z","1118","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.09841657054424284","91","0.08692910842895508"
"FashionMNIST_classification_CCL","0.8688333333333333","0.8703","finished","-","","","2024-05-05T01:15:19.000Z","1135","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.37420751444498696","83","0.3764353416919709"
"CIFAR100_classification_CCL","0.0598","0.1612","finished","-","","","2024-05-06T02:52:15.000Z","1103","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","1.5","1.5","CCL","0","0","train","3","SGD","5","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.236231248474121","7","3.7818927490234375"
"CIFAR100_classification_CCL","0.1936","0.1895","finished","-","","","2024-05-04T23:31:37.000Z","961","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5842711418151856","96","3.599330940246582"
"CIFAR100_classification_CCL","0.039","0.1597","finished","-","","","2024-05-04T23:45:48.000Z","837","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.592822901153564","5","3.789616911315918"
"FashionMNIST_classification_CCL","0.8793333333333333","0.8718","finished","-","","","2024-05-05T04:11:33.000Z","939","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.34629751376310985","99","0.3706184588432312"
"CIFAR10_classification_CCL","0.3278","0.3726","finished","-","","","2024-05-05T03:06:30.000Z","1080","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar10_ccl.yaml","1.9062509170532227","88","1.8096187881469727"
"CIFAR100_classification_CCL","0.21","0.1997","finished","-","","","2024-05-05T04:58:52.000Z","1188","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1.5","1.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.475376889038086","98","3.5257865257263186"
"CIFAR10_classification_CCL","0.487","0.4759","finished","-","","","2024-05-05T04:40:32.000Z","1576","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4798467399597168","99","1.480451311302185"
"CIFAR100_classification_CCL","0.035","0.1574","finished","-","","","2024-05-06T01:36:22.000Z","1094","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.590097533416748","4","3.792455934906006"
"CIFAR100_classification_CCL","0.1564","0.1577","finished","-","","","2024-05-05T00:43:11.000Z","1130","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","3.7817988376617433","46","3.759785040283203"
"CIFAR100_classification_CCL","0.1578","0.1556","finished","-","","","2024-05-05T03:50:28.000Z","1153","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","3.815936700820923","47","3.761900680541992"
"MNIST_classification_CCL","0.9786666666666668","0.9804","finished","-","","","2024-05-05T00:16:34.000Z","1171","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.08394542406251033","65","0.0759278820991516"
"FashionMNIST_classification_CCL","0.883","0.8784","finished","-","","","2024-05-05T00:21:29.000Z","959","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/fmnist_ccl.yaml","0.33174984002113345","96","0.34545988755226137"
"CIFAR10_classification_CCL","0.2872","0.3686","finished","-","","","2024-05-05T02:39:18.000Z","1273","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar10_ccl.yaml","2.2885519313812255","69","1.7946866666793824"
"CIFAR100_classification_CCL","0.1852","0.1809","finished","-","","","2024-05-04T23:47:30.000Z","1119","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar100_ccl.yaml","3.607836666870117","99","3.629417076873779"
"FashionMNIST_classification_CCL","0.8901666666666667","0.8806","finished","-","","","2024-05-05T03:38:57.000Z","943","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31217749110857645","91","0.3451586585521698"
"CIFAR10_classification_CCL","0.4848","0.5186","finished","-","","","2024-05-05T01:01:35.000Z","1079","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.5439449743270874","90","1.386351442718506"
"CIFAR10_classification_CCL","0.52","0.5209","finished","-","","","2024-05-04T23:11:07.000Z","1176","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar10_ccl.yaml","1.444257067680359","85","1.4165164226531983"
