"Name","test_loss","val_loss","seed","use_noise","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","device","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","wd_F","yaml","loss_scale_C","loss_scale_D"
"STL10_CCL_same","0.009515297876670955","0.009491762906312942","2","","finished","-","","","2024-05-05T10:12:02.000Z","807","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.00937359927035868","0.009500845275819302","5","1","finished","-","","","2024-05-05T18:12:21.000Z","880","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.009324458591639996","0.009514684952795506","4","1","finished","-","","","2024-05-05T15:09:51.000Z","876","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009857935789972544","0.009518938191235064","1","","finished","-","","","2024-05-05T05:56:01.000Z","744","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009456863079220055","0.009568167805671692","5","","finished","-","","","2024-05-05T17:13:49.000Z","1556","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009368227573111652","0.00957277949154377","1","","finished","-","","","2024-05-05T05:10:12.000Z","816","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.009509960662573575","0.00959634019434452","2","1","finished","-","","","2024-05-05T18:59:49.000Z","890","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009365325579419732","0.00961088566482067","1","","finished","-","","","2024-05-05T04:14:06.000Z","815","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.009357916541397572","0.009612282313406467","1","","finished","-","","","2024-05-05T05:54:55.000Z","832","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.009488677280023694","0.009612651064991953","2","","finished","-","","","2024-05-05T09:08:27.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.009393870303407312","0.009628961347043514","3","1","finished","-","","","2024-05-06T00:12:46.000Z","974","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.0093629218544811","0.009657157979905606","1","1","finished","-","","","2024-05-05T15:10:01.000Z","894","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009472143605351448","0.009662085011601448","2","","finished","-","","","2024-05-05T08:12:43.000Z","808","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.009574566252529622","0.009673895359039309","4","1","finished","-","","","2024-05-05T17:11:26.000Z","876","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009736145101487636","0.009687081187963483","2","","finished","-","","","2024-05-05T11:11:13.000Z","746","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009527504349127412","0.009724030442535878","2","","finished","-","","","2024-05-05T09:58:05.000Z","810","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.009511381587013602","0.009774741642177103","2","1","finished","-","","","2024-05-05T15:16:47.000Z","893","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009738422617316249","0.009797309525310991","1","","finished","-","","","2024-05-05T07:02:59.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.00941969605907798","0.009802452340722084","1","","finished","-","","","2024-05-05T06:37:53.000Z","831","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.0096905250325799","0.00981048333644867","2","","finished","-","","","2024-05-05T11:36:50.000Z","735","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.009675976790487768","0.009862055279314516","1","","finished","-","","","2024-05-05T06:36:53.000Z","755","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009492887739092112","0.009866539001464844","2","","finished","-","","","2024-05-05T10:53:49.000Z","810","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.00948433277197182","0.009878608122467996","2","","finished","-","","","2024-05-05T08:40:34.000Z","809","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.00968375388532877","0.009922158628702164","2","","finished","-","","","2024-05-05T10:32:08.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","","0.00994370149821043","4","","crashed","-","","","2024-05-05T15:04:55.000Z","72094","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.1","0.1","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.00973929613083601","0.00995096042007208","1","","finished","-","","","2024-05-05T06:49:56.000Z","756","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.009578208740800618","0.009994862146675589","3","1","finished","-","","","2024-05-06T03:00:55.000Z","986","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009706012398004532","0.010006838023662567","2","","finished","-","","","2024-05-05T11:24:06.000Z","738","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.0097267739251256","0.01001036760210991","1","","finished","-","","","2024-05-05T07:42:07.000Z","757","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.009878773145377636","0.01004712949693203","1","","finished","-","","","2024-05-05T05:30:15.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.009738293021917343","0.010153240129351615","1","","finished","-","","","2024-05-05T07:29:02.000Z","757","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.0104226339943707","0.010226527228951454","5","1","finished","-","","","2024-05-05T20:44:37.000Z","879","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.0097101490534842","0.010228330306708812","2","1","finished","-","","","2024-05-05T21:51:03.000Z","932","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009771155387163164","0.010247858047485353","2","","finished","-","","","2024-05-05T10:58:12.000Z","753","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.008809982461854816","0.010257833100855353","1","","finished","-","","","2024-05-05T07:38:53.000Z","741","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_BP_same","0.005801767561584711","0.010288923047482967","1","","finished","-","","","2024-05-05T04:28:39.000Z","553","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same","0.010039483804255725","0.01036804422736168","1","","finished","-","","","2024-05-05T05:43:06.000Z","745","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.010097861904650928","0.0103760579302907","1","","finished","-","","","2024-05-05T05:17:25.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.010055845592170954","0.01039400628954172","1","","finished","-","","","2024-05-05T06:08:52.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.010887558955699206","0.010447331361472606","2","1","finished","-","","","2024-05-05T23:12:17.000Z","932","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009950701382011175","0.01045701452344656","1","","finished","-","","","2024-05-05T06:21:43.000Z","743","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.009992923248559236","0.0105211593657732","1","1","finished","-","","","2024-05-05T17:45:09.000Z","892","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.009693114891648293","0.010591716602444647","1","","finished","-","","","2024-05-05T07:16:01.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.00973171081021428","0.01064375901222229","2","","finished","-","","","2024-05-05T10:45:10.000Z","754","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.010241502221673728","0.010673929631710053","5","","finished","-","","","2024-05-05T20:24:23.000Z","1736","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.0129302091114223","0.010712623596191406","5","","finished","-","","","2024-05-05T19:23:37.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_BP_same_noise","0.007334107182919979","0.010791092179715632","2","1","finished","-","","","2024-05-05T17:03:26.000Z","590","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.009606321826577186","0.010902869887650012","1","1","finished","-","","","2024-05-05T17:13:55.000Z","890","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.003","0.003","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_BP_same","0.012756535828113556","0.01092665083706379","1","","finished","-","","","2024-05-05T04:22:19.000Z","714","","1","relu","relu","cnn_pool_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","BP","0","0.5","train","3","SGD","autoencoder","same","50","200","0","0.00001","./yaml/cnn_ae/stl10_bp_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.010357679776847362","0.010951799832284451","4","1","finished","-","","","2024-05-05T17:41:55.000Z","878","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011561802256852388","0.010957887090742588","2","","finished","-","","","2024-05-05T09:46:18.000Z","728","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.01092353254556656","0.010991772040724754","2","","finished","-","","","2024-05-05T09:21:09.000Z","728","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.011176562029868364","0.011062076583504676","2","","finished","-","","","2024-05-05T10:11:26.000Z","730","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.010571924693882464","0.011077390171587468","3","1","finished","-","","","2024-05-06T03:45:05.000Z","891","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011147745054215192","0.011143926545977591","2","","finished","-","","","2024-05-05T09:33:43.000Z","729","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.011652257218956947","0.011149845510721209","2","","finished","-","","","2024-05-05T10:04:07.000Z","809","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.011461704540997745","0.011212640538811684","1","","finished","-","","","2024-05-05T06:06:24.000Z","814","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.011477306362241507","0.011280834913253783","1","1","finished","-","","","2024-05-05T15:25:31.000Z","898","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.01141485721617937","0.011301536157727242","3","1","finished","-","","","2024-05-06T00:34:14.000Z","1067","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011440909795463083","0.011377996884286404","1","","finished","-","","","2024-05-05T06:34:28.000Z","815","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.01149895192310214","0.01139383278787136","1","","finished","-","","","2024-05-05T05:38:19.000Z","815","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same","0.011545873377472165","0.011413089983165264","2","","finished","-","","","2024-05-05T10:45:51.000Z","809","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same_noise","0.011522061925381424","0.011422025330364703","4","1","finished","-","","","2024-05-05T15:25:00.000Z","878","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same_noise","0.01173739568144083","0.011501918323338032","1","1","finished","-","","","2024-05-05T16:27:33.000Z","893","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011000762723386287","0.011591043613851071","2","","finished","-","","","2024-05-05T09:58:52.000Z","728","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
"STL10_CCL_same_noise","0.01188713365793228","0.011605140700936318","3","1","finished","-","","","2024-05-06T01:59:51.000Z","891","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","1","1","0.01","0.01","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011501859311014414","0.011605835534632208","1","","finished","-","","","2024-05-05T05:52:22.000Z","815","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.1"
"STL10_CCL_same","0.01118771855533123","0.011610924929380416","2","","finished","-","","","2024-05-05T09:08:34.000Z","728","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.001","0.001","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","1"
"STL10_CCL_same","0.011453309208154678","0.011634748473763466","1","","finished","-","","","2024-05-05T06:20:26.000Z","814","","1","relu","relu","cnn_stride_autoencoder","32","zero","1","2","STL10","cuda","50","0.001","0","2","0.3","0.3","0.03","0.03","CCL","0.9","0.9","train","3","SGD","autoencoder","same","50","100","0.0001","0.0001","./yaml/cnn_ae/stl10_ccl_legacy.yaml","1","0.3"
